market,index_name,ticker,announce_date,effective_date,batch_id,security_name,event_type,inclusion,source,source_url,note,sector,treatment_group,matched_to_event_id
US,S&P500,RAI,2017-07-19,2017-07-26,sp500-20170726,Reynolds American,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,British American Tobacco (NYSE MKT:BTI) acquired Reynolds American. [ 117 ],,,
US,S&P500,RIG,2017-07-19,2017-07-26,sp500-20170726,Transocean,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 117 ],,,
US,S&P500,AOS,2017-07-19,2017-07-26,sp500-20170726,A. O. Smith,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 117 ],Industrials,,
US,S&P500,DRE,2017-07-19,2017-07-26,sp500-20170726,Duke Realty Corp,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 117 ],,,
US,S&P500,MGM,2017-07-19,2017-07-26,sp500-20170726,MGM Resorts International,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,British American Tobacco (NYSE MKT:BTI) acquired Reynolds American. [ 117 ],Consumer Discretionary,,
US,S&P500,PKG,2017-07-19,2017-07-26,sp500-20170726,Packaging Corporation of America,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 117 ],Materials,,
US,S&P500,RMD,2017-07-19,2017-07-26,sp500-20170726,ResMed,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 117 ],Health Care,,
US,S&P500,AN,2017-07-31,2017-08-08,sp500-20170808,AutoNation,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,"BHF replaced AN, [ 116 ] MET spun off BHF [ 116 ]",,,
US,S&P500,BHF,2017-07-31,2017-08-08,sp500-20170808,Brighthouse Financial,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,"BHF replaced AN, [ 116 ] MET spun off BHF [ 116 ]",,,
US,S&P500,WFM,2017-08-24,2017-08-29,sp500-20170829,Whole Foods Market,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Amazon acquired Whole Foods Market. [ 115 ],,,
US,S&P500,Q,2017-08-24,2017-08-29,sp500-20170829,QuintilesIMS,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Amazon acquired Whole Foods Market. [ 115 ],Information Technology,,
US,S&P500,DD,2017-08-24,2017-09-01,sp500-20170901,DuPont,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,The Dow Chemical Company acquired DuPont. [ 115 ],Materials,,
US,S&P500,DOW,2017-08-24,2017-09-01,sp500-20170901,Dow Chemical Company,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,The Dow Chemical Company renamed to DowDuPont Inc. and ticker changed from DOW to DWDP after acquiring DuPont. [ 115 ],Materials,,
US,S&P500,DWDP,2017-08-24,2017-09-01,sp500-20170901,DuPont,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,The Dow Chemical Company renamed to DowDuPont Inc. and ticker changed from DOW to DWDP after acquiring DuPont. [ 115 ],,,
US,S&P500,SBAC,2017-08-24,2017-09-01,sp500-20170901,SBA Communications,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,The Dow Chemical Company acquired DuPont. [ 115 ],Real Estate,,
US,S&P500,SPLS,2017-08-24,2017-09-18,sp500-20170918,Staples,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Sycamore Partners acquired Staples. [ 114 ],,,
US,S&P500,CDNS,2017-08-24,2017-09-18,sp500-20170918,Cadence Design Systems,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Sycamore Partners acquired Staples. [ 114 ],Information Technology,,
US,S&P500,LVLT,2017-10-04,2017-10-13,sp500-20171013,Level 3 Communications,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,CenturyLink acquired LVLT. [ 113 ],,,
US,S&P500,NCLH,2017-10-04,2017-10-13,sp500-20171013,Norwegian Cruise Line Holdings,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,CenturyLink acquired LVLT. [ 113 ],Consumer Discretionary,,
US,S&P500,BCR,2017-12-28,2018-01-03,sp500-20180103,CR Bard,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Becton Dickinson acquired BCR. [ 112 ],,,
US,S&P500,HII,2017-12-28,2018-01-03,sp500-20180103,Huntington Ingalls Industries,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Becton Dickinson acquired BCR. [ 112 ],Industrials,,
US,S&P500,SNI,2018-03-02,2018-03-07,sp500-20180307,Scripps Networks Interactive,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Discovery Communications acquired SNI. [ 111 ],,,
US,S&P500,IPGP,2018-03-02,2018-03-07,sp500-20180307,IPG Photonics,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Discovery Communications acquired SNI. [ 111 ],,,
US,S&P500,CHK,2018-03-09,2018-03-19,sp500-20180319,Chesapeake Energy,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 110 ],,,
US,S&P500,PDCO,2018-03-09,2018-03-19,sp500-20180319,Patterson Companies,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 110 ],,,
US,S&P500,SIG,2018-03-09,2018-03-19,sp500-20180319,Signet Jewelers,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 110 ],,,
US,S&P500,NKTR,2018-03-09,2018-03-19,sp500-20180319,Nektar Therapeutics,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 110 ],,,
US,S&P500,SIVB,2018-03-09,2018-03-19,sp500-20180319,SVB Financial Group,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 110 ],,,
US,S&P500,TTWO,2018-03-09,2018-03-19,sp500-20180319,Take-Two Interactive,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 110 ],Communication Services,,
US,S&P500,CSRA,2018-03-28,2018-04-04,sp500-20180404,CSRA,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,S&P 500 constituent General Dynamics (NYSE: GD) acquired CSRA. [ 109 ],,,
US,S&P500,MSCI,2018-03-28,2018-04-04,sp500-20180404,MSCI,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,S&P 500 constituent General Dynamics (NYSE: GD) acquired CSRA. [ 109 ],Financials,,
US,S&P500,WYN,2018-05-25,2018-05-31,sp500-20180531,Wyndham Worldwide,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Wyndham Worldwide spun off Wyndham Hotels & Resorts (NYSE:WH). [ 108 ],,,
US,S&P500,ABMD,2018-05-25,2018-05-31,sp500-20180531,Abiomed,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Wyndham Worldwide spun off Wyndham Hotels & Resorts (NYSE:WH). [ 108 ],,,
US,S&P500,NAVI,2018-05-31,2018-06-05,sp500-20180605,Navient,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Westar Energy (NYSE: WR) acquired Great Plains Energy (NYSE: GXP) and changed name to Evergy. [ 107 ],,,
US,S&P500,EVRG,2018-05-31,2018-06-05,sp500-20180605,Evergy,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Westar Energy (NYSE: WR) acquired Great Plains Energy (NYSE: GXP) and changed name to Evergy. [ 107 ],Utilities,,
US,S&P500,MON,2018-06-04,2018-06-07,sp500-20180607,Monsanto,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Bayer acquired Monsanto. [ 106 ],,,
US,S&P500,TWTR,2018-06-04,2018-06-07,sp500-20180607,Twitter,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Bayer acquired Monsanto. [ 106 ],,,
US,S&P500,AYI,2018-06-08,2018-06-18,sp500-20180618,Acuity Brands,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 105 ],,,
US,S&P500,RRC,2018-06-08,2018-06-18,sp500-20180618,Range Resources,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 105 ],,,
US,S&P500,BR,2018-06-08,2018-06-18,sp500-20180618,Broadridge Financial Solutions,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 105 ],Industrials,,
US,S&P500,HFC,2018-06-08,2018-06-18,sp500-20180618,HollyFrontier,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 105 ],,,
US,S&P500,TWX,2018-06-15,2018-06-20,sp500-20180620,Time Warner,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,AT&T acquired Time Warner. [ 104 ],,,
US,S&P500,FLT,2018-06-15,2018-06-20,sp500-20180620,FleetCor Technologies,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,AT&T acquired Time Warner. [ 104 ],,,
US,S&P500,DPS,2018-06-25,2018-07-02,sp500-20180702,Dr Pepper Snapple Group,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,DPS acquired by Keurig Green Mountain . [ 103 ],,,
US,S&P500,CPRT,2018-06-25,2018-07-02,sp500-20180702,Copart,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,DPS acquired by Keurig Green Mountain . [ 103 ],Industrials,,
US,S&P500,GGP,2018-08-23,2018-08-28,sp500-20180828,GGP,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,GGP acquired by Brookfield Property Partners . [ 102 ],,,
US,S&P500,ANET,2018-08-23,2018-08-28,sp500-20180828,Arista Networks,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,GGP acquired by Brookfield Property Partners . [ 102 ],Information Technology,,
US,S&P500,XL,2018-09-11,2018-09-14,sp500-20180914,XL Group,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,XL acquired by Axa . [ 101 ],,,
US,S&P500,WCG,2018-09-11,2018-09-14,sp500-20180914,WellCare,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,XL acquired by Axa . [ 101 ],,,
US,S&P500,ANDV,2018-09-25,2018-10-01,sp500-20181001,Andeavor,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,ANDV acquired by Marathon Petroleum . [ 100 ],,,
US,S&P500,ROL,2018-09-25,2018-10-01,sp500-20181001,Rollins,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,ANDV acquired by Marathon Petroleum . [ 100 ],Industrials,,
US,S&P500,EVHC,2018-10-04,2018-10-11,sp500-20181011,Envision Healthcare,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,EVHC acquired by KKR . [ 99 ],,,
US,S&P500,FTNT,2018-10-04,2018-10-11,sp500-20181011,Fortinet,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,EVHC acquired by KKR . [ 99 ],Information Technology,,
US,S&P500,CA,2018-10-30,2018-11-06,sp500-20181106,CA Technologies,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,CA acquired by Broadcom . [ 98 ],,,
US,S&P500,KEYS,2018-10-30,2018-11-06,sp500-20181106,Keysight,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,CA acquired by Broadcom . [ 98 ],Information Technology,,
US,S&P500,EQT,2018-11-07,2018-11-13,sp500-20181113,EQT Corporation,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,EQT spun off ETRN [ 97 ],Energy,,
US,S&P500,JKHY,2018-11-07,2018-11-13,sp500-20181113,Jack Henry & Associates,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,EQT spun off ETRN [ 97 ],Financials,,
US,S&P500,AET,2018-11-26,2018-12-03,sp500-20181203,Aetna,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,CVS acquired Aetna [ 96 ],,,
US,S&P500,COL,2018-11-26,2018-12-03,sp500-20181203,Rockwell Collins,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,UTX acquired COL [ 96 ],,,
US,S&P500,SRCL,2018-11-26,2018-12-03,sp500-20181203,Stericycle,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market Capitalization change [ 96 ],,,
US,S&P500,FANG,2018-11-26,2018-12-03,sp500-20181203,Diamondback Energy,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market Capitalization change [ 96 ],Energy,,
US,S&P500,LW,2018-11-26,2018-12-03,sp500-20181203,Lamb Weston,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,UTX acquired COL [ 96 ],,,
US,S&P500,MXIM,2018-11-26,2018-12-03,sp500-20181203,Maxim Integrated,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,CVS acquired Aetna [ 96 ],,,
US,S&P500,ESRX,2018-12-24,2018-12-24,sp500-20181224,Express Scripts,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,S&P 500 constituent Cigna (NYSE: CI) acquired ESRX [ 95 ],,,
US,S&P500,CE,2018-12-24,2018-12-24,sp500-20181224,Celanese,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,S&P 500 constituent Cigna (NYSE: CI) acquired ESRX [ 95 ],,,
US,S&P500,SCG,2018-12-27,2019-01-02,sp500-20190102,SCANA,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Dominion Energy acquired SCANA Corporation [ 94 ],,,
US,S&P500,FRC,2018-12-27,2019-01-02,sp500-20190102,First Republic Bank,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Dominion Energy acquired SCANA Corporation [ 94 ],,,
US,S&P500,PCG,2019-01-15,2019-01-18,sp500-20190118,Pacific Gas & Electric Company,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,PCG filed for bankruptcy [ 93 ],Utilities,,
US,S&P500,TFX,2019-01-15,2019-01-18,sp500-20190118,Teleflex,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,PCG filed for bankruptcy [ 93 ],,,
US,S&P500,NFX,2019-02-08,2019-02-15,sp500-20190215,Newfield Exploration,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,ECA acquired NFX [ 92 ],,,
US,S&P500,ATO,2019-02-08,2019-02-15,sp500-20190215,Atmos Energy,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,ECA acquired NFX [ 92 ],Utilities,,
US,S&P500,GT,2019-02-21,2019-02-27,sp500-20190227,The Goodyear Tire & Rubber Company,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,WAB acquired GE transportation business [ 91 ],,,
US,S&P500,WAB,2019-02-21,2019-02-27,sp500-20190227,Wabtec,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,WAB acquired GE transportation business [ 91 ],Industrials,,
US,S&P500,FOX,2019-03-14,2019-03-19,sp500-20190319,21st Century Fox,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,21st Century Fox merged with Disney and some parts spun off as Fox Corporation. [ 90 ],Communication Services,,
